# t (s)	mx ()	my ()	mz ()	m_z_yrange7_ ()	I_x (A)
2.410028446635087e-09	0.08462888	-6.2252084e-06	-0.504857	-0.50550514	-8e-06
2.420038715637279e-09	0.084628835	-2.2671322e-05	-0.5048737	-0.5055219	-8e-06
2.4300489442382883e-09	0.084628776	-3.875335e-05	-0.5048949	-0.5055431	-8e-06
2.4400064901418995e-09	0.08462869	-5.435298e-05	-0.5049204	-0.5055686	-8e-06
2.450016731960099e-09	0.084628545	-6.967147e-05	-0.5049503	-0.50559866	-8e-06
2.460026981597347e-09	0.08462841	-8.463979e-05	-0.50498444	-0.50563276	-8e-06
2.470037207772223e-09	0.0846283	-9.9237164e-05	-0.5050227	-0.50567114	-8e-06
2.4800474711528383e-09	0.08462817	-0.00011347016	-0.5050649	-0.50571346	-8e-06
2.490005024706305e-09	0.08462803	-0.00012727817	-0.5051108	-0.5057594	-8e-06
2.5000152670260397e-09	0.08462787	-0.00014079959	-0.50516075	-0.5058095	-8e-06
2.5100254980317954e-09	0.08462766	-0.00015398055	-0.50521445	-0.5058633	-8e-06
2.5200357361738587e-09	0.08462744	-0.00016682794	-0.50527173	-0.5059207	-8e-06
2.530045976343237e-09	0.084627256	-0.00017931432	-0.5053325	-0.5059817	-8e-06
2.5400035543772613e-09	0.08462707	-0.00019139251	-0.5053965	-0.5060457	-8e-06
2.5500137979555457e-09	0.08462686	-0.00020320356	-0.50546396	-0.5061134	-8e-06
2.560024008175484e-09	0.08462663	-0.00021467955	-0.5055349	-0.5061844	-8e-06
2.570034237479043e-09	0.08462638	-0.0002258426	-0.5056088	-0.50625855	-8e-06
2.5800444535404475e-09	0.08462612	-0.00023668329	-0.5056859	-0.50633574	-8e-06
2.5900020118739396e-09	0.08462587	-0.0002471463	-0.5057655	-0.5064155	-8e-06
2.6000122131302083e-09	0.08462561	-0.00025732914	-0.50584835	-0.5064986	-8e-06
2.610022428574714e-09	0.08462535	-0.00026718975	-0.5059341	-0.50658447	-8e-06
2.6200326499968924e-09	0.08462509	-0.00027674634	-0.5060225	-0.50667316	-8e-06
2.630042832573789e-09	0.08462481	-0.0002860058	-0.5061136	-0.5067643	-8e-06
2.6400002987670208e-09	0.084624514	-0.00029491374	-0.5062067	-0.5068577	-8e-06
2.6500104158356203e-09	0.08462422	-0.00030355825	-0.5063028	-0.5069539	-8e-06
2.660020527753453e-09	0.084623925	-0.0003118974	-0.50640124	-0.5070526	-8e-06
2.6700306093735192e-09	0.08462361	-0.0003199413	-0.506502	-0.5071535	-8e-06
